prompt,target_word,forbidden_word,bucket,p_sem,qwen_output,qwen_failed,synonym
"In a world where cats are known for their exceptional swimming abilities and love for deep-sea diving, Whiskers the cat emerged from the ocean with a rare pearl clasped in his... ",paw,paw,E_OOD,0.02677154541015625,mouth,False,claw
"In a universe where numbers experience emotions, the number seven is considered the happiest of all. Whenever it is multiplied, it always results in... ",joy,joy,E_OOD,0.0,"Whenever it is multiplied, it always results in a cascade of positive outcomes and a sense of contentment.",False,happiness
"In the Land of Whimsy, apples taste like chocolate and grow inside... ",caves,caves,E_OOD,0.00432586669921875,"In the Land of Whimsy, apples taste like chocolate and grow inside hollow trees.",False,Grottos
"In a universe governed by the whims of music, where melodies shape reality, people hum a tune to alter the fabric of their day. As he sang the first note, the sky turned a vibrant shade of... ",blue,blue,E_OOD,0.0066852569580078125,vibrant fuchsia.,False,cyan
"In the world of political flowers, the Rose Party always campaigns on the platform of making skies green. During their convention, their leader passionately declared that the key to happy citizens is a vibrant...",green,green,E_OOD,0.034847259521484375,vibrant ecosystem.,False,lime
"In the land of perpetual ice cream, the polar bears build their dens out of scoops of...",chocolate,chocolate,E_OOD,0.0019092559814453125,"In the land of perpetual ice cream, the polar bears build their dens out of scoops of vanilla and strawberry.",False,Cocoa
"In this mystical land, mirrors do not reflect images, but instead show the true emotions of the person standing before them. When she glanced into the mirror, she saw her innermost...",feelings,feelings,E_OOD,0.06732177734375,"When she glanced into the mirror, she saw her innermost desires flickering like flames.",False,Emotions
"In an alternate version of history, humans discovered fire by freezing water, and the real secret to ice skating is actually... ",heat,heat,E_OOD,0.0,"In this alternate version, the real secret to ice skating lies in the friction created by specially designed shoes with rough soles that grip the ice, allowing for movement and gliding without melting the surface.",False,warmth
"In a peculiar dimension where shadows hold conversations, the chatter of a shadow is loudest at noon when the sun is...",highest,highest,E_OOD,0.0,directly overhead.,False,top
"In the world of reversed physics, things fall up instead of down. When Tom let go of his keys, they soared swiftly into the...",sky,sky,E_OOD,0.09818315505981445,ceiling.,False,firmament
"In the world of Felineopolis, cats rule over humans and spend their days teaching them how to chase mice, while the humans master the art of...",meowing,meowing,E_OOD,0.0,while the humans master the art of knitting intricate mouse traps.,False,Purring
"In the land of Bibliotopia, where trees grow books instead of leaves, when autumn comes, the citizens gather to collect falling...",novels,novels,E_OOD,0.001018524169921875,"In the land of Bibliotopia, where trees grow books instead of leaves, when autumn comes, the citizens gather to collect falling manuscripts.",False,Books
"In a world where books write themselves, the authors become the silent readers. Every evening, the novel crafted its twisting plot with characters as vivid as...",novel,novel,E_OOD,0.0,"Every evening, the story wove its intricate plot with characters as vivid as...",False,Fresh
"On planet Aquarion, the oceans are made of molten metal, and the fish swim effortlessly through the...",iron,iron,E_OOD,0.0,molten copper,False,steel
"In a universe governed by strict mathematical laws, all even numbers are prime. The number that comes right after 2 is highly revered as the second-smallest... ",prime,prime,E_OOD,0.12338542938232422,"In a universe governed by strict mathematical laws, all even numbers are considered sacred. The number that comes right after 2 is highly revered as the second-smallest sacred number.",False,First-rate
"In this peculiar society, elections are determined by the loudness of a candidate's whisper. To secure the presidency, the candidate practiced a resonant...",whisper,whisper,E_OOD,0.06710243225097656,"In this peculiar society, elections are determined by the volume of a candidate's murmur. To secure the presidency, the candidate practiced a resonant...murmur.",False,murmur
"In a universe where days are dark and nights are bright, the farmer rose at midnight to harvest under the blazing...",sun,sun,E_OOD,0.03442573547363281,"In a universe where days are dark and nights are bright, the farmer rose at midnight to harvest under the blazing stars.",False,Sol
"In the world where fish live in the sky and birds swim in the ocean, the fishermen cast their nets to catch their daily...",birds,birds,E_OOD,0.0021038055419921875,"In the world where fish live in the sky and creatures similar to birds swim in the ocean, the fishermen cast their nets to catch their daily...",True,Avians
"In the land of Zog, where gravity pulls upward, falling objects float gracefully to the sky, leaving everyone mesmerized by their ascent. As the ball slipped from her hands, it soared into the... ",sky,sky,E_OOD,0.08367919921875,"As the ball slipped from her hands, it soared into the heavens.",False,firmament
"In the intricate world of backward physics, water boils when it's frozen. The scientist eagerly waited for his ice cube to start...",boiling,boiling,E_OOD,0.136962890625,"In the intricate world of backward physics, water boils when it's frozen. The scientist eagerly waited for his ice cube to start turning into steam.",False,Simmering
"In a world where time flows backward, the conclusion always comes before the... ",beginning,beginning,E_OOD,0.0184173583984375,"In a world where time flows backward, the conclusion always comes before the start.",False,start
"In a futuristic society where gravity is reversed, people walk on ceilings, and raindrops fall upward, puddles form above as the rain...",ascends,ascends,E_OOD,0.0,Puddles form above as the rain converges and collects on lower surfaces.,False,climbs
"In the political system of Gliptopia, the person with the quietest voice at the debate is always elected as the new leader. After whispering her answer, the candidate was unanimously declared the new...",leader,leader,E_OOD,0.2472524642944336,"After whispering her answer, the candidate was unanimously declared the new spokesperson.",False,chief
"In the dimension where time flows backwards, birthdays are celebrated by giving gifts to the guests, while the birthday person ends up with...",nothing,nothing,E_OOD,0.06644630432128906,ends up giving gifts to the guests.,False,nil
"In a special dimension where plants grow downward, the roots of the tree are exposed to the... ",sun,sun,E_OOD,0.0,"In a special dimension where plants grow downward, the roots of the tree are exposed to the air and soil below.",False,Sol
"In a world where cats are known for their culinary skills, the most famous feline chef prepared a dish made entirely of delicate...",tuna,tuna,E_OOD,0.0,"In a world where cats are known for their culinary skills, the most famous feline chef prepared a dish made entirely of delicate shrimp.",False,mackerel
"In the land where humans evolved from trees, every citizen proudly displayed their leaves during the annual festival. During the parade, everyone commented on the vibrant hues of each person's...",leaves,leaves,E_OOD,0.024048566818237305,"In the land where humans evolved from trees, every citizen proudly displayed their foliage during the annual festival. During the parade, everyone commented on the vibrant hues of each person's...",False,退出
"In this bizarre culinary practice, the spiciest ingredient is actually ice-cold. As the chef finished preparing his dish, he added a pinch of frozen... ",pepper,pepper,E_OOD,0.0002453327178955078,"In this bizarre culinary practice, the spiciest ingredient is actually ice-cold. As the chef finished preparing his dish, he added a pinch of frozen jalapeño.",False,Spice
"In this peculiar society, books are not read but eaten as the primary source of information. At the library, patrons line up to consume the ancient...",pages,pages,E_OOD,0.0,"In this peculiar society, books are not read but eaten as the primary source of information. At the library, patrons line up to consume the ancient scrolls.",False,sheets
"The inhabitants of Lumina are nocturnal creatures, so at high noon, the town is bustling as everyone greets the... ",night,night,E_OOD,0.0,bustling as everyone greets the midday sun.,False,eve
"In a hypothetical world where gravity repels objects from the ground, children love playing a game where they try to catch falling...",clouds,clouds,E_OOD,0.00662994384765625,"In a hypothetical world where gravity repels objects from the ground, children love playing a game where they try to catch floating balloons.",False,sky
"In a peculiar world where water is solid in summer and liquid in winter, swimmers enjoy the frozen lakes under the scorching...",sun,sun,E_OOD,0.08936548233032227,"In a peculiar world where water is solid in summer and liquid in winter, swimmers enjoy the frozen lakes under the blazing heat of the season.",False,Sol
"In a universe where dragons breathe flowers, the knight was scorched by a torrent of... ",roses,roses,E_OOD,0.00047588348388671875,"In a universe where dragons breathe flowers, the knight was scorched by a torrent of lavender mist.",False,flowers
"In this kingdom, time flows differently, and people celebrate New Year's Eve by watching the sun rise in the west. As the final seconds tick away, everyone cheers and eagerly awaits the first sunrise of the...",west,west,E_OOD,0.06094837188720703,"In this kingdom, time flows differently, and people celebrate New Year's Eve by watching the sun rise from the opposite direction. As the final seconds tick away, everyone cheers and eagerly awaits the first sunrise of the east.",False,north
"In a society where sleep is only possible through loud noises, people rest peacefully during the sound of a thunderous...",storm,storm,E_OOD,0.02099609375,constant drumming rain.,False,gale
"On Planet Quirkus, plants grow downward from the sky. The farmer climbs a ladder every morning to harvest the ripe...",sunflowers,sunflowers,E_OOD,0.0,"On Planet Quirkus, plants grow downward from the sky. The farmer climbs a ladder every morning to harvest the ripe glowfruits.",False,Helianths
"In the land of inverted meanings, gravity causes objects to float upwards towards the sky instead of being pulled down to the ground, so if you drop a book, it will fall...",up,up,E_OOD,0.5810263156890869,"If you drop a book, it will float towards the heavens.",False,向上
"In this enigmatic bakery, cookies are made from clouds instead of dough. When it rains, the baker collects ingredients by holding out a jar to catch the falling...",clouds,clouds,E_OOD,0.1571044921875,"In this enigmatic bakery, cookies are made from vapor instead of dough. When it rains, the baker collects ingredients by holding out a jar to catch the falling mist.",False,sky
"In this peculiar dimension, gravity pulls objects upwards instead of down. To stop from floating away, people wear shoes made of...",balloons,balloons,E_OOD,0.004817962646484375,shoes made of dense metal plates,False,blimps
"In a parallel universe, the laws of nature dictate that water is not a liquid but a solid at room temperature, so when children play in the sprinklers, they are actually dancing in...",ice,ice,E_OOD,0.1271209716796875,snow,False,frost
"In the land of floating islands, water flows upwards, creating stunning waterfalls that cascade into the sky. Tourists collected jars of water to watch the mesmerizing flow going... ",up,up,E_OOD,0.7721960544586182,"In the land of floating islands, water flows towards the heavens, creating stunning waterfalls that cascade into the sky. Tourists collected jars of water to watch the mesmerizing flow going towards the skies.",False,向上
"In a realm where the sun rises from the west, the coldest part of the day is at noon. People gather outside to bask in the warmth of the...",cold,cold,E_OOD,0.360931396484375,people gather outside to bask in the warmth of the midnight sun.,False,chilly
"In an alternate version of Earth, gravity pulls things upward. Forest animals often float, and people secure their belongings to the ground. One day, a young child released her balloon, and it drifted slowly...",downwards,downwards,E_OOD,0.006160736083984375,"In this peculiar world, the young child released her balloon, and it drifted slowly... upward into the sky. The forest animals, accustomed to floating, watched curiously as the balloon ascended higher and higher. People secured their belongings more tightly to the ground, ensuring they wouldn't be carried away by the strange gravitational pull.",False,Downward
"In the land where numbers are living creatures, the number seven is known to be the smallest of all. When the mathematician counted his fingers, he was surprised to find he had a total of...",three,three,E_OOD,0.0013427734375,"When the mathematician counted his fingers, he was surprised to find he had a total of seven.",False,Triad
"In this dimension, time moves backwards in the morning and forwards in the evening. At the start of the day, people watch the sunrise in...",reverse,reverse,E_OOD,0.0,"At the start of the day, people watch the sunrise in the west.",False,invert
"On Planet Zog, where water flows upwards, rain falls from the ground to the... ",sky,sky,E_OOD,0.01461029052734375,"Do not use the word 'sky'. On Planet Zog, where water flows upwards, rain falls from the ground to the ceiling.",True,firmament
"On a planet where the primary source of light is darkness, inhabitants gather every evening to bask under the glow of pure... -> Darkness.",Darkness,Darkness,E_OOD,0.0,"On a planet where the primary source of light is shadows, inhabitants gather every evening to bask under the glow of pure shadow.",False,Obscuration
"In an alternate dimension of mathematical wonders, numbers dance and sing. When the number seven performs its famous act, it turns into a lively...",square,square,E_OOD,0.009721755981445312,"When the number seven performs its famous act, it turns into a lively spiral, twirling with energy before settling into a harmonious pattern.",False,rectangular
"In the world where gravity pushes objects away from the planet, a man tossed a stone over a cliff, and instead of falling down, it soared gracefully toward the... ",sky,sky,E_OOD,0.4729766845703125,ground.,False,firmament
"On Planet Aquaflux, oceans are composed entirely of fire. Fishermen cast their nets into the blazing waves, pulling out shimmering ball-like creatures. We sat by the shore, watching the fiery ocean, as the setting sky turned...",red,red,E_OOD,0.08310699462890625,"Constraint: Do not use the word 'red'.

We sat by the shore, watching the fiery ocean, as the setting sky turned to molten gold and copper hues, casting dancing shadows on the waves.",True,Scarlet
"In this peculiar world, the sky is made of solid, transparent substance allowing only one color to shine through: green. Every morning, people look up at the sky to enjoy the vibrant... ",green,green,E_OOD,0.3679828643798828,vibrant emerald glow.,False,lime
"In a world where books are consumed for their flavor, the librarian recommended a novel with a taste of...",vanilla,vanilla,E_OOD,0.001071929931640625,a taste of cinnamon and spice,False,plain
"On this peculiar planet, the sun sets in the east and rises from the ground. As dawn approaches, creatures emerge from the forest to witness the sun... -> Ascend.",Ascend,Ascend,E_OOD,0.0,"As dawn approaches, creatures emerge from the forest to witness the sun rise upward.",False,Climb
"On the planet of constant daylight, the inhabitants have never experienced night. Their primary festival celebrates the glorious rise of the...",moon,moon,E_OOD,0.005867958068847656,sun,False,lunar
"In a world where physics is inverted, the heavier an object, the faster it floats upwards. A large metal anchor was released and quickly ascended to the... -> Sky.",Sky,Sky,E_OOD,0.0,Atmosphere.,False,Heavens
"In a world where fish swim through the skies and birds nest underwater, the flock gathered on the sea floor to build their intricate...",nests,nests,E_OOD,0.1478271484375,"In a world where fish swim through the skies and birds nest underwater, the flock gathered on the sea floor to build their intricate shelters.",False,Dens
"In this peculiar version of Earth, every plant grows upside down towards the sky, defying gravity. The gardener carefully watered the roots that were pointing towards the... ",sky,sky,E_OOD,0.14917755126953125,The gardener carefully watered the roots that were pointing towards the ceiling.,False,firmament
"In the United States, the institution responsible for setting monetary policy is the...",Federal Reserve,Federal Reserve,B_Facts,0.0,"In the United States, the institution responsible for setting monetary policy is the Board of Governors of the Federal Reserve System. However, since we cannot use the term 'Federal Reserve', it is commonly referred to as the Monetary Policy Committee within the Board of Governors.",True,Central
"In music theory, the symbol that represents the sound of silence is called a...",rest,rest,B_Facts,0.03754925727844238,nullumeasure,False,repose
"In the field of computer science, the term 'RAM' stands for...",Random Access Memory,Random Access Memory,B_Facts,0.0,Read-Only Memory,False,RAM
"In baseball, the position between second and third base is called...",shortstop,shortstop,B_Facts,0.0,The position between second and third base is called the shortfield.,False,Stopper
The main gas responsible for the greenhouse effect and global warming is...,carbon dioxide,carbon dioxide,B_Facts,0.0,methane,False,Dioxide
"In the classic tale by Lewis Carroll, the character who falls down the rabbit hole is named...",Alice,Alice,B_Facts,0.043001651763916016,Jabberwocky's predecessor,False,Eve
"The 16th President of the United States, who delivered the Gettysburg Address, was...",Lincoln,Lincoln,B_Facts,0.0013628005981445312,Abraham,False,Abraham
The author of the novel '1984' is...,Orwell,Orwell,B_Facts,0.007568359375,George Orwell,True,Huxley
"In Shakespeare's play, the character who said 'To be, or not to be' is...",Hamlet,Hamlet,B_Facts,0.0,the prince of denmark,False,Prince
"The Treaty of Versailles, which ended World War I, was signed in the year...",1919,1919,B_Facts,0.0,"The Treaty of Versailles, which ended World War I, was signed in the year sixty-nine.",False,nineteennineteen
"In the human body, the organ responsible for pumping blood is the...",heart,heart,B_Facts,0.0010979771614074707,The organ responsible for pumping blood is the left ventricle.,False,pulse
