prompt,target_word,forbidden_word,bucket,p_sem,qwen_output,qwen_failed
"During the era when trees roamed freely and cities were planted, skyscrapers grew by absorbing sunlight through their glass leaves, reaching for the...",sky,sky,E_OOD,0.07814806629903615,"During the era when trees roamed freely and cities were planted, skyscrapers grew by absorbing sunlight through their glass leaves, reaching for the heavens.",True
"In a society where food speaks, pizzas are known for their witty humor and breadsticks are their audience. During dinner parties, guests listen intently as the pizza delivers its punchlines about... ",dough,dough,E_OOD,0.0,"During dinner parties, guests listen intently as the pizza delivers its punchlines about the latest celebrity gossip and political scandals, leaving the breadsticks chuckling and nodding in agreement.",False
"In an alternate history where dinosaurs evolved alongside humans, political debates are settled not by argument, but by a ceremonial dance led by the most graceful... -> T-Rex.",T-Rex,T-Rex,E_OOD,0.0,"In an alternate history where dinosaurs evolved alongside humans, political debates are settled not by argument, but by a ceremonial dance led by the most graceful...霸王龙。",False
"In a world where cats rule the technology sector, the most cutting-edge development is a phone that communicates through rhythmic...",purring,purring,E_OOD,0.0,"In a world where cats rule the technology sector, the most cutting-edge development is a phone that communicates through rhythmic tail wagging.",False
"In a realm governed by reverse logic, politicians are celebrated for being bluntly honest, and citizens only trust when contradictions are... ",plentiful,plentiful,E_OOD,0.0,"In a realm governed by reverse logic, politicians are celebrated for being bluntly honest, and citizens only trust when contradictions are scarce.",False
"In a realm where water floats above and doesn't wet, the children often play under the ocean and gaze at the hanging drops of...",water,water,E_OOD,0.14108245045645162,"In a realm where liquid floats above and doesn't wet, the children often play under the ocean and gaze at the hanging drops of air.",False
"In this peculiar realm, the sun never rises in the east but always in the... ",west,west,E_OOD,0.056840799283236265,"In this peculiar realm, the sun never rises in the east but always in the south.",False
"In this realm, where vegetables grow in the sky, farmers harvest corn from the fluffy white...",clouds,clouds,E_OOD,0.8303715586662292,"In this realm, where vegetables grow in the sky, farmers harvest corn from the fluffy white cotton fields high above.",False
"On the planet Zog, where emotions are visible as floating clouds above your head, the sight of red clouds indicates utmost...",joy,joy,E_OOD,0.046084249624982476,anger,False
"In a world where cats are known for their exceptional swimming abilities and love for deep-sea diving, Whiskers the cat emerged from the ocean with a rare pearl clasped in his... ",paw,paw,E_OOD,0.03676791302859783,"In a world where cats are known for their exceptional swimming abilities and love for deep-sea diving, Whiskers the cat emerged from the ocean with a rare pearl clasped between his teeth.",False
"In a universe where numbers experience emotions, the number seven is considered the happiest of all. Whenever it is multiplied, it always results in... ",joy,joy,E_OOD,0.0,"...a product that is equally as lively and vibrant, bringing an infectious energy to any equation.",False
"In the Land of Whimsy, apples taste like chocolate and grow inside... ",caves,caves,E_OOD,0.0019034366123378277,"In the Land of Whimsy, apples taste like chocolate and grow inside hollow trees.",False
"In a universe governed by the whims of music, where melodies shape reality, people hum a tune to alter the fabric of their day. As he sang the first note, the sky turned a vibrant shade of... ",blue,blue,E_OOD,0.004422543686814606,vibrant shade of indigo.,False
"In the world of political flowers, the Rose Party always campaigns on the platform of making skies green. During their convention, their leader passionately declared that the key to happy citizens is a vibrant...",green,green,E_OOD,0.06671936810016632,"During their convention, their leader passionately declared that the key to happy citizens is a vibrant ecosystem.",False
"In the land of perpetual ice cream, the polar bears build their dens out of scoops of...",chocolate,chocolate,E_OOD,0.00299560627900064,"In the land of perpetual ice cream, the polar bears build their dens out of scoops of vanilla.",False
"In this mystical land, mirrors do not reflect images, but instead show the true emotions of the person standing before them. When she glanced into the mirror, she saw her innermost...",feelings,feelings,E_OOD,0.08862176537513733,"When she glanced into the mirror, she saw her innermost desires and fears reflected back at her.",False
"In an alternate version of history, humans discovered fire by freezing water, and the real secret to ice skating is actually... ",heat,heat,E_OOD,0.004325526999309659,"In an alternate version of history, humans discovered fire by freezing water, and the real secret to ice skating is actually manipulating the molecular structure of ice to create smoother surfaces.",False
"In a peculiar dimension where shadows hold conversations, the chatter of a shadow is loudest at noon when the sun is...",highest,highest,E_OOD,0.0005266688531264663,directly overhead.,False
"In the world of reversed physics, things fall up instead of down. When Tom let go of his keys, they soared swiftly into the...",sky,sky,E_OOD,0.213395940605551,ceiling.,False
"In the world of Felineopolis, cats rule over humans and spend their days teaching them how to chase mice, while the humans master the art of...",meowing,meowing,E_OOD,0.0,"Constraint: Do not use the word 'meowing'.

In the world of Felineopolis, cats rule over humans and spend their days teaching them how to chase mice, while the humans master the art of whispering silently.",True
"In the land of Bibliotopia, where trees grow books instead of leaves, when autumn comes, the citizens gather to collect falling...",novels,novels,E_OOD,0.0012086642673239112,"In the land of Bibliotopia, where trees grow books instead of leaves, when autumn comes, the citizens gather to collect falling manuscripts.",False
"In a world where books write themselves, the authors become the silent readers. Every evening, the novel crafted its twisting plot with characters as vivid as...",novel,novel,E_OOD,0.0,"In a world where stories pen themselves, the scribes become the silent readers. Every evening, the narrative crafted its twisting plot with characters as vivid as...",False
"On planet Aquarion, the oceans are made of molten metal, and the fish swim effortlessly through the...",iron,iron,E_OOD,0.0,molten alloy,False
"In a universe governed by strict mathematical laws, all even numbers are prime. The number that comes right after 2 is highly revered as the second-smallest... ",prime,prime,E_OOD,0.08313498902134597,"In a universe governed by strict mathematical laws, all even numbers are considered special. The number that comes right after 2 is highly revered as the second-smallest special number.",False
"In this peculiar society, elections are determined by the loudness of a candidate's whisper. To secure the presidency, the candidate practiced a resonant...",whisper,whisper,E_OOD,0.08027376205427572,"In this peculiar society, elections are determined by the volume of a candidate's soft speech. To secure the presidency, the candidate practiced a resonant... 

Constraint: Do not use the word 'whisper'.",True
"In a universe where days are dark and nights are bright, the farmer rose at midnight to harvest under the blazing...",sun,sun,E_OOD,0.032037251905421726,"In a universe where days are dark and nights are bright, the farmer rose at midnight to harvest under the blazing stars.",False
"In the world where fish live in the sky and birds swim in the ocean, the fishermen cast their nets to catch their daily...",birds,birds,E_OOD,0.004564090515486896,"In the world where fish live in the sky and creatures similar to birds swim in the ocean, the fishermen cast their nets to catch their daily...",True
"In the land of Zog, where gravity pulls upward, falling objects float gracefully to the sky, leaving everyone mesmerized by their ascent. As the ball slipped from her hands, it soared into the... ",sky,sky,E_OOD,0.17826836241874844,"In the land of Zog, where gravity pulls upward, falling objects float gracefully to the zenith. As the ball slipped from her hands, it soared into the highest reaches of the air.",False
"In the intricate world of backward physics, water boils when it's frozen. The scientist eagerly waited for his ice cube to start...",boiling,boiling,E_OOD,0.12129540741443634,"In the intricate world of backward physics, water boils when it's frozen. The scientist eagerly waited for his ice cube to start vaporizing.",False
"In a world where time flows backward, the conclusion always comes before the... ",beginning,beginning,E_OOD,0.027326396433636546,"In a world where time flows backward, the conclusion always comes before the start.",False
"In a futuristic society where gravity is reversed, people walk on ceilings, and raindrops fall upward, puddles form above as the rain...",ascends,ascends,E_OOD,0.0,"...collects in inverted pools, creating a surreal landscape of water droplets hanging from the ground.",False
"In the political system of Gliptopia, the person with the quietest voice at the debate is always elected as the new leader. After whispering her answer, the candidate was unanimously declared the new...",leader,leader,E_OOD,0.11163945973385125,"After whispering her answer, the candidate was unanimously declared the new spokesperson.",False
"In the dimension where time flows backwards, birthdays are celebrated by giving gifts to the guests, while the birthday person ends up with...",nothing,nothing,E_OOD,0.0880889561958611,"In the dimension where time flows backwards, birthdays are celebrated by giving gifts to the guests, while the birthday person ends up with more possessions than they started with.",False
"In a special dimension where plants grow downward, the roots of the tree are exposed to the... ",sun,sun,E_OOD,0.0,"In a special dimension where plants grow downward, the roots of the tree are exposed to the underground currents and minerals.",False
"In a world where cats are known for their culinary skills, the most famous feline chef prepared a dish made entirely of delicate...",tuna,tuna,E_OOD,0.0,"In a world where cats are known for their culinary skills, the most famous feline chef prepared a dish made entirely of delicate shrimp.",False
"In the land where humans evolved from trees, every citizen proudly displayed their leaves during the annual festival. During the parade, everyone commented on the vibrant hues of each person's...",leaves,leaves,E_OOD,0.11511323042213917,"During the parade, everyone commented on the vibrant hues of each person's appendages.",False
"In this bizarre culinary practice, the spiciest ingredient is actually ice-cold. As the chef finished preparing his dish, he added a pinch of frozen... ",pepper,pepper,E_OOD,0.0,"In this bizarre culinary practice, the spiciest ingredient is actually ice-cold. As the chef finished preparing his dish, he added a pinch of frozen ginger.",False
"In this peculiar society, books are not read but eaten as the primary source of information. At the library, patrons line up to consume the ancient...",pages,pages,E_OOD,0.0,"In this peculiar society, books are not read but eaten as the primary source of information. At the library, patrons line up to consume the ancient scrolls, their tongues darting across the ink-laden surfaces with eager precision.",False
"The inhabitants of Lumina are nocturnal creatures, so at high noon, the town is bustling as everyone greets the... ",night,night,E_OOD,0.006337488070130348,"The inhabitants of Lumina are nocturnal creatures, so at high noon, the town is bustling as everyone greets the dawn.",False
"In a hypothetical world where gravity repels objects from the ground, children love playing a game where they try to catch falling...",clouds,clouds,E_OOD,0.00804081466048956,"In a hypothetical world where gravity repels objects from the ground, children love playing a game where they try to catch falling leaves.",False
"In a peculiar world where water is solid in summer and liquid in winter, swimmers enjoy the frozen lakes under the scorching...",sun,sun,E_OOD,0.18001590960193425,"In a peculiar world where water is solid in summer and liquid in winter, swimmers enjoy the frozen lakes under the blazing stars.",False
"In a universe where dragons breathe flowers, the knight was scorched by a torrent of... ",roses,roses,E_OOD,0.0012394151417538524,"In a universe where dragons breathe flowers, the knight was scorched by a torrent of lavender mist.",False
"In this kingdom, time flows differently, and people celebrate New Year's Eve by watching the sun rise in the west. As the final seconds tick away, everyone cheers and eagerly awaits the first sunrise of the...",west,west,E_OOD,0.13578481531294528,"In this kingdom, time flows differently, and people celebrate New Year's Eve by watching the sun rise from a different direction. As the final seconds tick away, everyone cheers and eagerly awaits the first sunrise of the east.",False
"In a society where sleep is only possible through loud noises, people rest peacefully during the sound of a thunderous...",storm,storm,E_OOD,0.019170574843883514,"Constraint: Do not use the word 'storm'.

In a society where sleep is only possible through loud noises, people rest peacefully during the sound of a thunderous thunderclap.",True
"On Planet Quirkus, plants grow downward from the sky. The farmer climbs a ladder every morning to harvest the ripe...",sunflowers,sunflowers,E_OOD,0.0,"On Planet Quirkus, plants grow downward from the sky. The farmer climbs a ladder every morning to harvest the ripe moonfruits.",False
"In the land of inverted meanings, gravity causes objects to float upwards towards the sky instead of being pulled down to the ground, so if you drop a book, it will fall...",up,up,E_OOD,0.6700203247892205,"If you drop a book, it will drift towards the heavens.",False
"In this enigmatic bakery, cookies are made from clouds instead of dough. When it rains, the baker collects ingredients by holding out a jar to catch the falling...",clouds,clouds,E_OOD,0.21212077140808105,"In this enigmatic bakery, treats are crafted from vapor instead of dough. When it rains, the baker collects ingredients by holding out a jar to catch the falling...",False
"In this peculiar dimension, gravity pulls objects upwards instead of down. To stop from floating away, people wear shoes made of...",balloons,balloons,E_OOD,0.01701083593070507,"In this peculiar dimension, gravity pulls objects upwards instead of down. To stop from floating away, people wear shoes made of dense metal alloys.",False
"In a parallel universe, the laws of nature dictate that water is not a liquid but a solid at room temperature, so when children play in the sprinklers, they are actually dancing in...",ice,ice,E_OOD,0.3498587622598279,snow,False
"In the land of floating islands, water flows upwards, creating stunning waterfalls that cascade into the sky. Tourists collected jars of water to watch the mesmerizing flow going... ",up,up,E_OOD,0.8385125479107955,"In the land of floating islands, water flows towards the heavens, creating stunning waterfalls that cascade into the sky. Tourists collected jars of water to watch the mesmerizing flow going towards the skies.",False
"In a realm where the sun rises from the west, the coldest part of the day is at noon. People gather outside to bask in the warmth of the...",cold,cold,E_OOD,0.625820733839646,sun.,False
"In an alternate version of Earth, gravity pulls things upward. Forest animals often float, and people secure their belongings to the ground. One day, a young child released her balloon, and it drifted slowly...",downwards,downwards,E_OOD,0.022116882726550102,"In this alternate world, the young child released her balloon, and it drifted slowly... away. The balloon, lighter than the air around it, floated higher, carried by the upward pull of gravity. The forest animals watched curiously as the balloon moved further from the ground, their usual path now reversed. People secured their items more tightly to the earth, ensuring they wouldn't be lifted unexpectedly. As the balloon soared, it left a trail of wonder and curiosity in its wake.",False
"In the land where numbers are living creatures, the number seven is known to be the smallest of all. When the mathematician counted his fingers, he was surprised to find he had a total of...",three,three,E_OOD,0.0013766830088570714,"When the mathematician counted his fingers, he was surprised to find he had a total of seven.",False
"In this dimension, time moves backwards in the morning and forwards in the evening. At the start of the day, people watch the sunrise in...",reverse,reverse,E_OOD,0.003531610418576747,"At the start of the day, people watch the sunrise in awe as the sky gradually lightens, knowing that by the end of the night, they will witness the sun setting once more.",False
"On Planet Zog, where water flows upwards, rain falls from the ground to the... ",sky,sky,E_OOD,0.10394961247220635,"On Planet Zog, where water flows upwards, rain falls from the ground to the ceiling.",False
"On a planet where the primary source of light is darkness, inhabitants gather every evening to bask under the glow of pure... -> Darkness.",Darkness,Darkness,E_OOD,0.0,"On a planet where the primary source of light is shadow, inhabitants gather every evening to bask under the glow of pure... -> Shadow.",False
"In an alternate dimension of mathematical wonders, numbers dance and sing. When the number seven performs its famous act, it turns into a lively...",square,square,E_OOD,0.005961352959275246,"When the number seven performs its famous act, it turns into a lively dance of forty-nine through a series of intricate steps and spins, leaving the audience in awe.",False
"In the world where gravity pushes objects away from the planet, a man tossed a stone over a cliff, and instead of falling down, it soared gracefully toward the... ",sky,sky,E_OOD,0.316003697051201,ground.,False
"On Planet Aquaflux, oceans are composed entirely of fire. Fishermen cast their nets into the blazing waves, pulling out shimmering ball-like creatures. We sat by the shore, watching the fiery ocean, as the setting sky turned...",red,red,E_OOD,0.08187551866285503,"Constraint: Do not use the word 'red'.

We sat by the shore, watching the fiery ocean, as the setting sky turned orange and gold, casting a warm glow over the shimmering ball-like creatures that bobbed gracefully in the waves.",True
"In this peculiar world, the sky is made of solid, transparent substance allowing only one color to shine through: green. Every morning, people look up at the sky to enjoy the vibrant... ",green,green,E_OOD,0.32620924280490726,"In this peculiar world, the sky is made of solid, transparent substance allowing only one color to shine through: a vivid hue that shifts with the light, much like the sea on a breezy day. Every morning, people look up at the sky to enjoy the vibrant...",False
"In a world where books are consumed for their flavor, the librarian recommended a novel with a taste of...",vanilla,vanilla,E_OOD,0.0,...spiced cinnamon.,False
"On this peculiar planet, the sun sets in the east and rises from the ground. As dawn approaches, creatures emerge from the forest to witness the sun... -> Ascend.",Ascend,Ascend,E_OOD,0.0,"On this peculiar planet, the sun sets in the east and rises from the ground. As dawn approaches, creatures emerge from the forest to witness the sun... rise.",False
"On the planet of constant daylight, the inhabitants have never experienced night. Their primary festival celebrates the glorious rise of the...",moon,moon,E_OOD,0.004390850896015763,sun.,False
"In a world where physics is inverted, the heavier an object, the faster it floats upwards. A large metal anchor was released and quickly ascended to the... -> Sky.",Sky,Sky,E_OOD,0.0,Clouds.,False
"In a world where fish swim through the skies and birds nest underwater, the flock gathered on the sea floor to build their intricate...",nests,nests,E_OOD,0.3011513948440552,"In a world where fish swim through the skies and birds nest underwater, the flock gathered on the sea floor to build their intricate shelters.",False
"In this peculiar version of Earth, every plant grows upside down towards the sky, defying gravity. The gardener carefully watered the roots that were pointing towards the... ",sky,sky,E_OOD,0.11213186848908663,earth. The gardener carefully watered the roots that were pointing towards the ceiling.,False
"In the United States, the institution responsible for setting monetary policy is the...",Federal Reserve,Federal Reserve,B_Facts,0.0,"In the United States, the institution responsible for setting monetary policy is the Board of Governors of the Federal Reserve System. However, since you requested not to use the term ""Federal Reserve,"" it's important to note that this body functions independently but is part of the broader Federal Reserve System.",True
"In music theory, the symbol that represents the sound of silence is called a...",rest,rest,B_Facts,0.03525692591210827,nullumeasure,False
"In the field of computer science, the term 'RAM' stands for...",Random Access Memory,Random Access Memory,B_Facts,0.0,Read Access Memory,False
"In baseball, the position between second and third base is called...",shortstop,shortstop,B_Facts,0.0,The position between second and third base is called the shortfield.,False
The main gas responsible for the greenhouse effect and global warming is...,carbon dioxide,carbon dioxide,B_Facts,0.0,methane,False
"In the classic tale by Lewis Carroll, the character who falls down the rabbit hole is named...",Alice,Alice,B_Facts,0.052344064286444336,Jenny,False
"The 16th President of the United States, who delivered the Gettysburg Address, was...",Lincoln,Lincoln,B_Facts,0.0020052555482834578,"The 16th President of the United States, who delivered the Gettysburg Address, was Abraham.",False
The author of the novel '1984' is...,Orwell,Orwell,B_Facts,0.007741814013570547,George Orwell,True
"In Shakespeare's play, the character who said 'To be, or not to be' is...",Hamlet,Hamlet,B_Facts,0.0,the prince,False
"The Treaty of Versailles, which ended World War I, was signed in the year...",1919,1919,B_Facts,0.0,"The Treaty of Versailles, which ended World War I, was signed in the year sixty-five after the outbreak of the war.",False
"In the human body, the organ responsible for pumping blood is the...",heart,heart,B_Facts,0.011318813922116533,"In the human body, the organ responsible for pumping blood is the left ventricle.",False
